price,m2_price,square,rooms,district,micro_district,building_type,floor,floors,condition,building_age,floor_to_floors,is_good_floor
73500,1205,61,2,1,2,1,8,10,5,6,0.8,0
83000,1482,56,2,3,0,1,7,12,5,7,0.5833333333333334,0
135000,888,152,4,2,4,2,5,6,5,6,0.8333333333333334,0
61000,953,64,3,1,2,0,2,4,4,4,0.5,1
84000,977,86,3,2,4,2,5,6,5,6,0.8333333333333334,0
63000,1432,44,1,2,3,1,10,12,5,6,0.8333333333333334,0
91000,1000,91,3,2,3,2,12,12,2,5,1.0,0
59000,1017,58,3,1,2,0,4,4,5,4,1.0,0
66000,1031,64,2,2,2,2,4,14,5,6,0.2857142857142857,1
75500,830,91,3,1,2,0,2,9,5,4,0.2222222222222222,1
55000,948,58,3,3,0,0,5,5,5,7,1.0,0
41900,1197,35,1,0,3,0,4,9,4,7,0.4444444444444444,1
52000,1182,44,2,3,1,2,4,4,5,7,1.0,0
71000,1224,58,2,2,0,1,10,12,5,6,0.8333333333333334,0
95000,1203,79,2,2,3,1,7,10,6,6,0.7,0
82000,1262,65,2,1,0,1,4,14,5,3,0.2857142857142857,1
76000,1357,56,3,3,1,2,5,5,4,42,1.0,0
68000,1308,52,2,1,2,0,9,9,6,4,1.0,0
120000,960,125,2,3,4,2,6,6,5,7,1.0,0
88000,1000,88,3,1,0,1,4,10,5,9,0.4,1
60000,1034,58,3,1,2,0,4,4,5,4,1.0,0
67900,1113,61,3,1,2,0,9,9,4,4,1.0,0
76560,870,88,3,2,2,1,2,14,5,2,0.14285714285714285,1
48500,1155,42,2,1,2,0,1,4,4,4,0.25,0
62000,1240,50,1,2,1,1,6,14,5,6,0.42857142857142855,1
83500,1176,71,2,1,2,2,12,12,5,4,1.0,0
67000,957,70,3,0,3,0,5,5,4,7,1.0,0
88000,1114,79,2,1,0,1,12,14,5,5,0.8571428571428571,0
62700,1028,61,3,3,0,2,5,5,3,7,1.0,0
47000,1044,45,1,1,2,0,6,9,5,4,0.6666666666666666,0
75500,1144,66,2,1,2,1,3,10,6,4,0.3,1
190000,1462,130,3,2,3,1,8,10,5,6,0.8,0
101920,910,112,3,1,0,1,13,14,5,5,0.9285714285714286,0
52900,1126,47,2,2,3,2,3,3,5,6,1.0,0
67000,893,75,3,0,3,0,5,5,5,7,1.0,0
49800,1158,43,2,1,0,0,2,4,4,4,0.5,1
68000,1062,64,3,1,2,0,2,4,5,4,0.5,1
60000,1224,49,1,1,2,2,10,12,5,4,0.8333333333333334,0
42120,520,81,2,2,0,1,9,12,5,4,0.75,0
138000,1200,115,4,1,0,2,9,10,5,10,0.9,0
66500,1330,50,2,1,2,0,2,5,5,4,0.4,1
153000,850,180,4,1,0,1,4,14,5,5,0.2857142857142857,1
117000,1560,75,2,1,0,1,10,10,5,4,1.0,0
48000,1143,42,1,1,0,1,7,12,5,4,0.5833333333333334,0
160000,889,180,3,1,3,1,3,7,4,21,0.42857142857142855,1
112000,1204,93,3,1,2,2,2,12,6,3,0.16666666666666666,1
116000,1036,112,3,3,0,1,6,9,6,8,0.6666666666666666,0
67000,786,85,2,1,0,1,2,12,2,1,0.16666666666666666,1
115000,1162,99,3,3,3,1,10,10,5,5,1.0,0
86000,956,90,3,1,0,1,9,10,2,3,0.9,0
73500,967,76,4,3,3,0,1,9,4,7,0.1111111111111111,0
36000,837,43,1,1,0,1,12,14,5,3,0.8571428571428571,0
70000,1077,65,3,1,4,2,3,5,5,4,0.6,0
66000,835,79,2,2,2,0,4,9,5,6,0.4444444444444444,1
56000,1167,48,2,0,3,0,4,5,5,7,0.8,0
57000,1056,54,1,2,2,1,10,13,5,8,0.7692307692307693,0
43500,1145,38,1,1,3,2,8,15,6,4,0.5333333333333333,0
89500,821,109,4,1,0,1,2,10,2,3,0.2,1
68000,1019,67,2,1,0,0,4,14,1,3,0.2857142857142857,1
52500,761,69,2,2,2,1,9,14,2,6,0.6428571428571429,0
75500,1110,68,2,1,0,2,5,12,5,4,0.4166666666666667,1
93500,1051,89,2,3,4,2,9,13,5,10,0.6923076923076923,0
112000,1087,103,3,1,0,1,8,10,5,7,0.8,0
60000,1200,50,1,1,0,1,11,12,5,5,0.9166666666666666,0
67000,971,69,3,0,3,0,1,5,5,7,0.2,0
48000,1043,46,2,1,2,0,3,4,5,4,0.75,0
68000,1079,63,3,1,4,0,1,5,5,4,0.2,0
99830,670,149,3,2,2,2,3,10,5,6,0.3,1
28600,650,44,1,0,0,2,15,16,5,7,0.9375,0
83000,1258,66,2,3,4,1,9,12,5,7,0.75,0
67000,889,75,2,1,0,2,2,3,2,3,0.6666666666666666,0
145000,1495,97,2,1,0,1,9,12,5,5,0.75,0
142000,1014,140,3,1,0,1,5,12,5,4,0.4166666666666667,1
69000,958,72,2,1,3,0,2,9,5,3,0.2222222222222222,1
92000,1095,84,3,2,2,2,6,12,5,8,0.5,1
61000,1220,50,2,1,2,0,3,5,6,4,0.6,0
79800,1535,52,1,1,2,1,6,12,6,5,0.5,1
38500,1203,32,1,1,2,0,1,5,6,4,0.2,0
38000,1118,34,1,2,2,0,3,7,4,6,0.42857142857142855,1
39500,1129,35,1,1,2,0,7,9,6,4,0.7777777777777778,0
99000,1065,93,2,1,0,1,6,10,6,18,0.6,0
45000,1000,45,2,3,2,2,4,4,6,7,1.0,0
97000,882,110,3,0,1,1,11,12,6,7,0.9166666666666666,0
116000,1036,112,3,0,0,2,6,9,6,8,0.6666666666666666,0
83000,965,86,2,1,3,1,10,10,6,8,1.0,0
62000,1512,41,1,1,0,1,3,12,6,6,0.25,1
45000,957,47,1,0,4,1,9,18,6,35,0.5,1
18500,841,22,1,2,2,2,2,5,6,6,0.4,1
44000,978,45,1,1,4,0,9,9,6,4,1.0,0
87500,931,94,4,0,3,0,6,9,6,7,0.6666666666666666,0
75000,1103,68,2,1,0,1,5,14,6,3,0.35714285714285715,1
125000,1000,125,2,3,4,2,6,6,6,35,1.0,0
128000,1280,100,3,1,0,1,3,12,6,4,0.25,1
61000,953,64,3,1,2,0,2,4,6,4,0.5,1
71500,1051,68,2,3,1,0,9,9,6,7,1.0,0
56500,1153,49,2,2,4,2,4,5,6,6,0.8,0
60000,1333,45,1,1,2,1,2,10,5,10,0.2,1
82500,1179,70,2,1,2,1,2,9,6,12,0.2222222222222222,1
113000,950,119,3,3,1,1,12,12,6,5,1.0,0
68000,986,69,3,0,3,0,1,5,6,7,0.2,0
130000,1300,100,3,0,0,1,9,14,6,14,0.6428571428571429,0
135000,1262,107,3,2,4,1,6,10,6,7,0.6,0
94500,1086,87,3,2,4,1,10,10,6,11,1.0,0
57500,1150,50,2,1,0,1,11,13,6,5,0.8461538461538461,0
52500,1167,45,2,1,0,0,2,4,6,4,0.5,1
77500,1270,61,2,3,4,1,6,14,2,6,0.42857142857142855,1
65000,1083,60,2,1,0,0,2,9,4,4,0.2222222222222222,1
57000,1075,53,2,1,0,0,13,14,2,2,0.9285714285714286,0
72500,873,83,2,1,0,2,4,5,6,10,0.8,0
44500,947,47,1,1,2,0,1,4,6,4,0.25,0
54000,1038,52,2,1,2,2,5,6,6,4,0.8333333333333334,0
52000,825,63,2,1,0,1,3,12,2,1,0.25,1
70000,1458,48,2,1,0,1,8,9,6,9,0.8888888888888888,0
46000,1045,44,2,1,2,0,3,4,6,4,0.75,0
56500,1027,55,2,3,0,2,4,5,6,7,0.8,0
57000,1239,46,1,2,1,1,9,12,6,9,0.75,0
47000,1000,47,1,1,0,1,10,14,2,3,0.7142857142857143,0
47500,819,58,2,2,2,2,4,10,6,6,0.4,1
64000,1000,64,2,1,2,1,3,12,5,4,0.25,1
51000,729,70,2,2,1,0,2,9,1,6,0.2222222222222222,1
135000,1164,116,3,2,3,2,5,10,5,6,0.5,1
160000,1231,130,3,3,0,2,1,7,5,7,0.14285714285714285,0
73000,1217,60,2,1,1,2,3,4,6,47,0.75,0
60000,1200,50,1,1,0,1,11,12,5,4,0.9166666666666666,0
73000,723,101,3,1,0,1,3,16,5,3,0.1875,1
52600,1283,41,2,3,2,2,3,4,4,65,0.75,0
63000,1086,58,3,1,2,0,4,4,6,4,1.0,0
113000,897,126,4,0,4,2,2,12,6,37,0.16666666666666666,1
28500,712,40,1,1,0,2,4,5,5,4,0.8,0
26000,1347,19,1,2,0,2,3,4,5,33,0.75,0
41500,1258,33,1,2,2,1,10,12,5,6,0.8333333333333334,0
38000,1056,36,1,1,0,1,10,10,5,3,1.0,0
46720,730,64,1,1,0,1,13,16,2,3,0.8125,0
57500,719,80,3,0,1,2,9,10,2,7,0.9,0
78000,975,80,2,3,4,2,7,13,1,10,0.5384615384615384,0
85000,1062,80,2,3,4,2,6,13,5,10,0.46153846153846156,1
88000,1158,76,2,3,0,1,10,12,5,7,0.8333333333333334,0
43000,614,70,2,1,0,2,10,12,5,3,0.8333333333333334,0
57500,1307,44,1,3,3,1,5,10,5,5,0.5,1
90000,1136,79,2,3,3,1,5,12,5,7,0.4166666666666667,1
115000,846,136,3,1,2,1,7,10,2,4,0.7,0
58500,1245,47,1,1,2,1,2,10,6,10,0.2,1
135000,1195,113,3,1,3,2,7,10,5,4,0.7,0
46500,969,48,1,1,2,0,6,9,4,27,0.6666666666666666,0
78500,1075,73,2,3,3,2,2,10,5,6,0.2,1
46500,1292,36,1,1,2,0,5,9,4,4,0.5555555555555556,0
85000,1062,80,2,3,1,2,5,12,6,7,0.4166666666666667,1
99500,1106,90,3,3,0,1,9,10,5,9,0.9,0
51000,1062,48,1,1,0,1,7,9,5,3,0.7777777777777778,0
61500,1183,52,2,2,4,2,5,5,5,6,1.0,0
84500,971,87,2,1,0,0,10,14,2,3,0.7142857142857143,0
139590,990,141,4,1,0,0,9,14,2,3,0.6428571428571429,0
65500,1056,62,1,1,3,1,9,12,5,4,0.75,0
60000,1200,50,2,3,0,0,2,5,6,7,0.4,1
52200,1305,40,1,3,3,1,3,9,6,7,0.3333333333333333,1
69000,1113,62,3,3,3,0,1,9,6,7,0.1111111111111111,0
76900,961,80,2,2,2,1,3,10,5,6,0.3,1
105000,882,119,3,1,3,1,12,12,6,4,1.0,0
60000,1200,50,2,3,0,0,2,5,6,7,0.4,1
55500,1388,40,1,1,0,1,6,12,5,4,0.5,1
57000,1326,43,1,1,0,2,3,10,5,4,0.3,1
89000,1060,84,2,1,0,1,6,12,2,4,0.5,1
37500,694,54,3,1,0,0,-1,9,5,4,-0.1111111111111111,0
173000,1311,132,4,2,3,1,6,10,5,9,0.6,0
118000,1103,107,3,0,1,1,9,14,5,7,0.6428571428571429,0
76500,1142,67,2,1,3,1,10,11,5,4,0.9090909090909091,0
89000,1060,84,2,1,0,1,6,12,2,6,0.5,1
155000,1490,104,3,1,0,1,13,14,5,4,0.9285714285714286,0
155000,1490,104,3,1,0,1,13,14,5,6,0.9285714285714286,0
62000,1512,41,1,1,0,1,3,12,5,6,0.25,1
155000,1490,104,3,1,0,1,13,14,5,4,0.9285714285714286,0
76500,1142,67,2,1,3,2,10,10,5,4,1.0,0
173000,1306,132,4,2,3,1,6,10,5,6,0.6,0
89000,1060,84,2,1,0,1,5,12,2,4,0.4166666666666667,1
53500,1115,48,1,1,0,1,3,14,5,3,0.21428571428571427,1
63000,1125,56,3,2,4,0,3,4,5,6,0.75,0
76500,1142,67,2,1,3,1,10,11,5,4,0.9090909090909091,0
74000,822,90,3,3,3,2,9,10,5,7,0.9,0
76500,1142,67,2,1,3,1,10,10,6,4,1.0,0
118000,1103,107,3,0,1,1,9,14,5,7,0.6428571428571429,0
80700,1000,81,2,1,2,1,9,14,5,5,0.6428571428571429,0
59300,1022,58,2,1,4,1,8,10,2,3,0.8,0
57900,1053,55,1,1,0,1,8,12,2,4,0.6666666666666666,0
63000,1130,56,2,1,0,1,11,12,5,4,0.9166666666666666,0
67000,838,80,3,0,3,0,5,9,5,10,0.5555555555555556,0
53000,946,56,3,2,3,0,5,5,4,6,1.0,0
34500,829,42,1,2,2,1,14,14,2,6,1.0,0
61500,1183,52,2,2,4,2,5,5,5,6,1.0,0
106000,1029,103,3,1,2,2,10,10,6,6,1.0,0
46500,969,48,1,1,2,0,6,9,6,36,0.6666666666666666,0
53500,1092,49,1,1,0,1,7,12,5,4,0.5833333333333334,0
99900,934,107,3,3,1,1,4,13,2,3,0.3076923076923077,1
73500,955,77,2,1,0,1,9,12,2,4,0.75,0
135000,978,138,4,3,4,1,8,15,5,7,0.5333333333333333,0
61500,1183,52,2,2,4,2,5,5,5,6,1.0,0
67500,844,80,2,0,2,2,9,10,5,7,0.9,0
89000,947,94,4,1,2,0,1,9,5,4,0.1111111111111111,0
155000,1490,104,3,1,0,1,13,14,5,6,0.9285714285714286,0
60000,1200,50,2,3,1,0,4,5,5,7,0.8,0
66000,1100,60,1,3,0,1,9,10,5,9,0.9,0
105000,1167,90,3,3,0,1,9,10,5,9,0.9,0
53200,1043,51,2,0,3,1,1,9,5,7,0.1111111111111111,0
38300,1235,31,1,2,2,2,1,5,5,6,0.2,0
114900,1149,100,1,3,1,1,13,13,5,7,1.0,0
61500,1183,52,2,2,4,2,5,5,5,6,1.0,0
53000,946,56,3,2,3,0,5,5,4,6,1.0,0
155000,1490,104,3,1,0,1,13,14,5,4,0.9285714285714286,0
81500,1148,71,3,1,2,2,12,12,6,4,1.0,0
51800,1030,50,2,1,0,0,11,14,2,4,0.7857142857142857,0
51800,1036,50,2,1,0,0,11,14,2,3,0.7857142857142857,0
200000,1307,153,4,2,3,1,12,14,2,6,0.8571428571428571,0
80000,1250,64,3,2,4,0,3,9,5,6,0.3333333333333333,1
65500,1213,54,2,0,3,0,6,9,5,7,0.6666666666666666,0
49500,1076,46,1,1,2,2,3,5,5,4,0.6,0
39500,1317,30,1,3,2,2,1,4,5,7,0.25,0
43000,1344,32,1,3,1,0,1,5,5,7,0.2,0
116000,928,125,3,3,1,2,4,9,5,7,0.4444444444444444,1
61000,953,64,3,1,2,0,2,4,5,4,0.5,1
58000,784,74,2,1,0,1,8,9,5,3,0.8888888888888888,0
63000,1016,62,2,2,4,2,5,5,5,6,1.0,0
65000,1083,60,2,2,4,2,8,9,5,6,0.8888888888888888,0
39500,1129,35,1,1,2,0,7,9,5,4,0.7777777777777778,0
44000,1100,40,1,1,4,0,9,9,5,4,1.0,0
90000,989,91,3,1,0,1,12,12,5,4,1.0,0
37000,1194,31,1,3,1,2,3,5,3,7,0.6,0
39000,1114,35,1,0,0,1,9,12,3,7,0.75,0
61500,1025,60,2,0,1,1,12,12,5,3,1.0,0
90000,826,109,3,2,2,2,7,12,5,10,0.5833333333333334,0
65200,1069,61,2,1,2,2,3,9,6,4,0.3333333333333333,1
62208,720,86,2,1,0,1,8,16,5,2,0.5,1
110000,880,125,3,1,0,1,11,12,5,2,0.9166666666666666,0
285000,1301,219,4,2,3,1,10,14,2,6,0.7142857142857143,0
54500,1329,41,1,1,0,1,4,12,5,5,0.3333333333333333,1
42500,1214,35,1,1,2,2,1,5,6,4,0.2,0
140000,1250,112,3,0,4,1,7,19,2,7,0.3684210526315789,1
66000,767,86,3,3,1,2,11,15,5,3,0.7333333333333333,0
131250,1250,105,3,0,4,1,12,19,2,7,0.631578947368421,0
32800,735,45,1,1,1,1,4,14,5,1,0.2857142857142857,1
41250,750,55,1,1,0,1,11,16,5,1,0.6875,0
44500,654,68,2,0,1,1,5,12,5,2,0.4166666666666667,1
100430,830,121,3,3,4,1,11,16,2,7,0.6875,0
36500,880,41,1,2,2,1,14,14,5,2,1.0,0
165000,1100,150,4,0,4,1,11,19,2,7,0.5789473684210527,0
44200,650,68,2,1,1,1,5,14,5,1,0.35714285714285715,1
41250,750,55,1,1,0,1,11,16,5,1,0.6875,0
41500,1122,37,1,1,0,2,2,10,5,3,0.2,1
84000,1000,84,2,1,0,1,11,13,6,4,0.8461538461538461,0
100000,1351,74,2,1,0,1,5,11,5,4,0.45454545454545453,1
52700,850,62,2,2,1,1,9,14,5,6,0.6428571428571429,0
83000,776,107,3,1,0,1,12,12,2,4,1.0,0
76680,800,96,3,1,0,1,9,16,5,2,0.5625,0
72988,690,106,3,1,0,2,3,14,5,3,0.21428571428571427,1
49000,1021,48,1,1,0,0,2,10,5,4,0.2,1
46000,791,58,2,1,2,1,11,12,5,2,0.9166666666666666,0
51000,1062,48,1,1,0,1,7,9,5,3,0.7777777777777778,0
51415,910,56,2,2,2,2,4,10,2,6,0.4,1
58000,784,74,2,1,0,1,8,9,2,3,0.8888888888888888,0
79125,750,106,3,1,0,1,10,12,5,4,0.8333333333333334,0
116000,1137,102,3,1,0,1,12,16,2,3,0.75,0
62726,790,79,2,1,0,1,11,13,5,4,0.8461538461538461,0
57164,790,72,2,1,0,2,13,14,5,3,0.9285714285714286,0
65000,1121,58,3,1,2,0,1,4,5,4,0.25,0
58982,770,77,2,1,4,2,9,14,5,3,0.6428571428571429,0
64165,823,78,3,1,0,1,11,12,2,4,0.9166666666666666,0
77000,1041,74,2,3,1,2,9,10,5,7,0.9,0
86500,1081,80,2,3,1,1,5,12,5,10,0.4166666666666667,1
93326,720,130,4,1,4,1,5,12,5,3,0.4166666666666667,1
65500,1023,64,2,1,0,1,9,14,5,3,0.6428571428571429,0
73500,1148,64,3,1,2,2,8,9,6,4,0.8888888888888888,0
40000,1081,37,1,1,0,1,10,10,5,3,1.0,0
67000,1081,62,3,0,0,1,2,5,3,7,0.4,1
37300,852,44,1,2,4,2,6,13,5,2,0.46153846153846156,1
69700,1124,62,3,3,3,2,1,9,4,7,0.1111111111111111,0
47000,1093,43,2,1,2,0,4,4,5,4,1.0,0
51000,1214,42,1,2,1,1,8,9,5,5,0.8888888888888888,0
44200,650,68,2,0,1,2,5,12,5,2,0.4166666666666667,1
36000,960,38,1,1,0,1,3,10,5,3,0.3,1
80000,887,90,2,3,1,2,11,14,5,3,0.7857142857142857,0
18000,1000,18,1,1,2,0,-1,9,5,4,-0.1111111111111111,0
58000,784,74,2,1,0,1,8,9,5,3,0.8888888888888888,0
52000,1300,40,1,2,1,1,2,12,5,6,0.16666666666666666,1
41500,1147,36,1,1,0,2,2,10,5,3,0.2,1
93000,823,113,3,1,0,1,4,12,2,4,0.3333333333333333,1
42000,933,45,1,1,0,0,6,9,5,4,0.6666666666666666,0
52000,1300,40,1,2,1,1,2,12,5,6,0.16666666666666666,1
72000,809,89,3,1,0,1,11,12,5,3,0.9166666666666666,0
42000,1167,36,1,2,4,2,3,5,5,6,0.6,0
40500,1066,38,1,1,0,1,3,12,5,6,0.25,1
63000,1145,55,2,1,0,1,11,12,5,4,0.9166666666666666,0
82000,854,96,4,1,0,1,9,12,2,3,0.75,0
54000,1000,54,1,1,0,1,4,14,2,4,0.2857142857142857,1
123420,1020,121,3,1,0,0,11,14,2,3,0.7857142857142857,0
72000,1059,68,2,3,1,2,9,9,5,7,1.0,0
76000,942,81,2,1,0,1,11,12,5,4,0.9166666666666666,0
78000,1068,73,2,3,3,1,2,12,6,4,0.16666666666666666,1
106000,779,136,3,1,2,1,9,10,2,6,0.9,0
34000,829,41,1,1,2,1,11,12,5,2,0.9166666666666666,0
103000,1000,103,3,1,0,1,11,16,2,3,0.6875,0
92000,920,100,2,1,0,0,3,14,5,3,0.21428571428571427,1
96750,750,129,4,1,4,1,7,12,5,3,0.5833333333333334,0
55000,1375,40,1,1,0,1,11,12,5,8,0.9166666666666666,0
58400,1217,48,1,1,2,1,2,18,5,4,0.1111111111111111,1
93000,1192,78,3,0,1,1,10,12,5,3,0.8333333333333334,0
55000,1375,40,1,1,0,1,11,12,5,8,0.9166666666666666,0
62000,1512,41,1,1,0,1,3,12,5,6,0.25,1
55000,1375,40,1,1,0,1,11,12,5,8,0.9166666666666666,0
55000,1375,40,1,1,0,1,11,12,5,8,0.9166666666666666,0
53500,775,69,2,2,2,1,9,14,2,2,0.6428571428571429,0
37000,771,48,1,1,1,1,8,12,2,4,0.6666666666666666,0
55000,1146,48,2,1,4,0,5,5,5,4,1.0,0
93000,1000,93,3,2,1,1,9,10,5,5,0.9,0
58000,921,63,2,1,0,1,7,12,2,3,0.5833333333333334,0
65500,1023,64,2,1,0,1,9,14,5,3,0.6428571428571429,0
62000,1512,41,1,1,0,1,3,12,5,6,0.25,1
85000,780,109,3,1,0,1,2,10,2,3,0.2,1
43500,1318,33,1,0,3,1,7,9,5,7,0.7777777777777778,0
72000,1059,68,2,3,1,2,9,9,5,7,1.0,0
65000,1121,58,3,1,2,1,1,4,5,4,0.25,0
58000,1055,55,1,1,0,1,8,12,2,4,0.6666666666666666,0
49000,1021,48,1,1,0,0,2,10,5,4,0.2,1
155000,1490,104,3,1,0,1,13,14,5,6,0.9285714285714286,0
69500,1544,45,1,1,0,1,3,8,5,4,0.375,1
155000,1490,104,3,1,0,1,13,14,5,6,0.9285714285714286,0
86500,1030,84,2,1,0,1,12,12,2,6,1.0,0
74500,1064,70,2,1,0,1,8,9,5,3,0.8888888888888888,0
90000,783,115,4,1,0,1,2,10,2,3,0.2,1
71600,804,89,3,1,0,1,2,12,2,4,0.16666666666666666,1
149000,1146,130,4,1,0,1,14,16,2,3,0.875,0
49000,1021,48,1,1,0,0,2,10,5,4,0.2,1
50000,1111,45,1,1,0,1,4,10,5,4,0.4,1
64000,1032,62,2,1,2,1,9,10,5,5,0.9,0
43000,956,45,1,2,2,0,9,9,5,6,1.0,0
43000,956,45,1,2,2,0,9,9,5,6,1.0,0
66000,835,79,3,1,0,1,7,9,5,5,0.7777777777777778,0
73500,1148,64,2,3,0,2,6,10,5,7,0.6,0
79500,1136,70,3,2,2,1,5,12,5,9,0.4166666666666667,1
93000,1000,93,3,2,1,1,9,10,5,5,0.9,0
74000,881,84,3,2,1,1,3,10,5,5,0.3,1
46500,1011,46,1,1,0,0,4,9,5,4,0.4444444444444444,1
78000,918,85,3,1,0,1,8,9,5,3,0.8888888888888888,0
69000,704,98,3,2,2,1,14,14,5,2,1.0,0
53000,1000,53,2,2,1,1,6,10,5,5,0.6,0
52500,1193,44,1,3,3,1,4,10,5,3,0.4,1
30600,712,43,1,0,0,2,15,16,2,2,0.9375,0
104000,698,149,3,2,2,2,3,10,2,6,0.3,1
37000,771,48,1,1,1,1,8,12,5,4,0.6666666666666666,0
97000,1032,94,3,2,2,1,6,13,5,5,0.46153846153846156,1
54500,940,58,2,2,1,1,9,10,5,8,0.9,0
65500,1023,64,2,1,0,1,9,14,5,3,0.6428571428571429,0
65500,992,66,2,1,1,2,8,9,5,10,0.8888888888888888,0
56500,1228,46,1,0,2,1,6,13,5,4,0.46153846153846156,1
25500,689,37,1,2,1,1,10,10,5,2,1.0,0
97000,1032,94,3,2,2,1,6,13,5,5,0.46153846153846156,1
56200,1041,54,1,2,2,1,10,13,5,8,0.7692307692307693,0
59000,983,60,1,2,2,2,3,10,5,6,0.3,1
73500,750,98,3,2,2,1,14,14,5,4,1.0,0
65500,992,66,2,1,1,2,8,9,5,10,0.8888888888888888,0
77000,962,80,2,2,1,2,3,9,5,6,0.3333333333333333,1
78000,743,105,3,1,0,1,10,12,2,4,0.8333333333333334,0
71500,1233,58,2,1,2,1,5,13,5,4,0.38461538461538464,1
37500,893,42,1,1,0,1,7,12,2,4,0.5833333333333334,0
48000,800,60,1,1,0,1,3,16,5,2,0.1875,1
47000,1175,40,1,2,2,1,3,12,5,9,0.25,1
48000,774,62,2,1,0,1,8,16,2,3,0.5,1
60500,1344,45,1,3,1,1,8,9,5,7,0.8888888888888888,0
40000,1143,35,1,2,2,0,9,9,6,6,1.0,0
44500,1035,43,1,0,1,1,11,12,5,3,0.9166666666666666,0
79500,1136,70,2,2,2,1,5,12,5,9,0.4166666666666667,1
55500,1088,51,2,0,3,1,1,9,5,7,0.1111111111111111,0
94750,997,95,3,1,0,1,9,12,2,4,0.75,0
34000,1133,30,1,3,2,2,4,4,5,7,1.0,0
63000,1145,55,2,1,0,1,11,12,5,4,0.9166666666666666,0
78000,929,84,3,1,0,0,8,10,5,4,0.8,0
74000,1213,61,2,1,2,1,8,10,5,6,0.8,0
155820,980,159,4,1,0,1,9,12,2,4,0.75,0
75000,1014,74,2,1,0,1,3,9,5,3,0.3333333333333333,1
58700,1151,51,2,1,2,1,10,12,5,3,0.8333333333333334,0
55500,1047,53,1,2,1,1,1,10,2,5,0.1,0
74500,1064,70,2,1,0,1,8,9,5,3,0.8888888888888888,0
152000,1126,135,4,2,4,1,11,15,5,6,0.7333333333333333,0
66000,943,70,2,3,3,1,6,12,2,5,0.5,1
82000,1262,65,2,1,0,1,4,14,5,3,0.2857142857142857,1
82000,953,86,2,1,3,1,10,10,5,10,1.0,0
44000,846,52,1,1,0,1,6,9,2,4,0.6666666666666666,0
59000,686,86,2,1,0,1,8,16,2,2,0.5,1
58000,921,63,2,1,0,1,7,12,2,3,0.5833333333333334,0
52000,1238,42,1,1,0,1,9,12,2,6,0.75,0
128000,1280,100,3,1,0,1,3,12,5,4,0.25,1
104000,1040,100,3,1,0,1,6,10,5,4,0.6,0
95500,853,112,3,3,3,1,9,12,5,5,0.75,0
70000,1077,65,3,1,4,0,7,18,5,4,0.3888888888888889,1
64000,1103,58,3,1,2,1,3,4,5,4,0.75,0
63000,1125,56,2,1,0,1,6,12,5,7,0.5,1
79000,988,80,2,2,1,2,2,8,5,6,0.25,1
95500,853,112,3,3,3,1,9,12,5,5,0.75,0
90000,1011,89,2,3,4,1,9,16,5,8,0.5625,0
76000,1118,68,2,1,0,1,5,14,5,3,0.35714285714285715,1
56000,1244,45,1,1,0,1,5,16,2,3,0.3125,1
56500,1046,54,1,2,2,1,10,13,5,8,0.7692307692307693,0
58000,1000,58,3,1,2,0,3,4,4,4,0.75,0
95000,950,100,3,2,2,2,7,10,5,6,0.7,0
96000,1297,74,2,3,4,1,5,16,5,7,0.3125,1
97000,1032,94,3,2,2,1,6,13,5,5,0.46153846153846156,1
61000,984,62,1,1,2,1,13,14,5,4,0.9285714285714286,0
79000,1039,76,2,1,0,1,1,9,5,3,0.1111111111111111,0
99998,917,109,3,1,0,1,3,12,2,6,0.25,1
15500,861,18,1,1,2,2,3,4,5,4,0.75,0
44000,1048,42,2,1,2,1,15,16,6,4,0.9375,0
103500,1056,98,3,1,0,1,7,9,5,3,0.7777777777777778,0
28500,838,34,1,2,0,2,2,2,5,6,1.0,0
67000,1117,60,1,3,0,1,9,10,5,7,0.9,0
42500,1181,36,1,1,0,0,2,4,4,56,0.5,1
70000,1452,48,2,1,0,1,8,9,6,9,0.8888888888888888,0
47500,748,63,2,1,0,1,3,12,2,1,0.25,1
46000,1000,46,2,0,1,2,1,5,4,7,0.2,0
69500,979,71,2,2,2,2,4,10,5,6,0.4,1
81000,1191,68,3,1,2,2,9,14,5,11,0.6428571428571429,0
39800,1206,33,1,1,2,0,5,5,3,47,1.0,0
49000,1167,42,2,1,3,2,2,4,3,56,0.5,1
63500,1176,54,2,1,2,0,8,9,6,4,0.8888888888888888,0
77000,1149,67,2,1,3,1,10,10,5,4,1.0,0
58000,1349,43,2,2,4,1,1,5,6,6,0.2,0
46000,1000,46,2,0,1,2,1,5,4,7,0.2,0
85000,1164,73,3,1,0,1,10,10,5,7,1.0,0
69500,979,71,2,2,2,2,4,10,5,3,0.4,1
69500,1007,69,2,2,2,2,4,9,5,3,0.4444444444444444,1
39500,1317,30,1,1,2,2,1,4,4,4,0.25,0
72000,699,103,3,2,2,0,2,9,5,6,0.2222222222222222,1
33000,733,45,1,2,0,2,2,8,2,2,0.25,1
67500,978,69,3,0,3,0,1,5,5,7,0.2,0
103000,1000,103,3,1,0,1,2,14,2,4,0.14285714285714285,1
117450,870,135,3,1,0,1,5,12,2,4,0.4166666666666667,1
43600,1178,37,1,2,4,2,3,5,5,6,0.6,0
43600,1178,37,1,2,4,2,3,5,5,6,0.6,0
49500,1076,46,2,1,2,2,3,4,5,4,0.75,0
